Identificador;Codigo de Lotacao;Registro a Vincular;Unidade Encontrada;Conta Vinculada
32778008;000088.000012.000001.000000.000000.000000;False;False;False
32778087;000088.000012.000001.000001.000000.000000;False;False;False
32778182;000088.000012.000001.000003.000000.000000;False;False;False
32775149;000088.000012.000001.000006.000000.000000;False;False;False
32778050;000088.000012.000001.000004.000000.000000;False;False;False
32778009;000088.000012.000001.000007.000000.000000;False;False;False
32778044;000088.000012.000000.000002.000000.000000;False;False;False
32775876;000087.000002.000004.000004.000000.000000;False;False;False
32775449;000087.000002.000004.000012.000000.000000;False;False;False
32777332;000087.000002.000004.000011.000000.000000;False;False;False
986342229;000087.000002.000004.000011.000000.000000;False;False;False
986342438;000087.000002.000004.000007.000000.000000;False;False;False
986342432;000087.000002.000004.000014.000000.000000;False;False;False
32460786;000087.000002.000004.000014.000000.000000;False;False;False
32777625;000087.000002.000004.000006.000000.000000;False;False;False
32779743;000081.000000.000000.000000.000000.000000;False;False;False
32460249;000081.000000.000000.000000.000000.000000;False;False;False
32460257;000081.000000.000000.000000.000000.000000;False;False;False
32460266;000081.000000.000000.000000.000000.000000;False;False;False
32460281;000081.000000.000000.000000.000000.000000;False;False;False
32460289;000081.000000.000000.000000.000000.000000;False;False;False
32460298;000081.000000.000000.000000.000000.000000;False;False;False
32460304;000081.000000.000000.000000.000000.000000;False;False;False
32771426;000081.000000.000000.000000.000000.000000;False;False;False
32771679;000081.000000.000000.000000.000000.000000;False;False;False
32774691;000081.000000.000000.000000.000000.000000;False;False;False
32779710;000081.000000.000000.000000.000000.000000;False;False;False
32779721;000081.000000.000000.000000.000000.000000;False;False;False
32779987;000081.000000.000000.000000.000000.000000;False;False;False
32460237;000081.000000.000000.000000.000000.000000;False;False;False
32460238;000081.000000.000000.000000.000000.000000;False;False;False
32460240;000081.000000.000000.000000.000000.000000;False;False;False
32460241;000081.000000.000000.000000.000000.000000;False;False;False
32460242;000081.000000.000000.000000.000000.000000;False;False;False
32460243;000081.000000.000000.000000.000000.000000;False;False;False
32460244;000081.000000.000000.000000.000000.000000;False;False;False
32460245;000081.000000.000000.000000.000000.000000;False;False;False
32460246;000081.000000.000000.000000.000000.000000;False;False;False
32460248;000081.000000.000000.000000.000000.000000;False;False;False
32460250;000081.000000.000000.000000.000000.000000;False;False;False
32460251;000081.000000.000000.000000.000000.000000;False;False;False
32460252;000081.000000.000000.000000.000000.000000;False;False;False
32460253;000081.000000.000000.000000.000000.000000;False;False;False
32460255;000081.000000.000000.000000.000000.000000;False;False;False
32460256;000081.000000.000000.000000.000000.000000;False;False;False
32460258;000081.000000.000000.000000.000000.000000;False;False;False
32460259;000081.000000.000000.000000.000000.000000;False;False;False
32460260;000081.000000.000000.000000.000000.000000;False;False;False
32460261;000081.000000.000000.000000.000000.000000;False;False;False
32460263;000081.000000.000000.000000.000000.000000;False;False;False
32460264;000081.000000.000000.000000.000000.000000;False;False;False
32460268;000081.000000.000000.000000.000000.000000;False;False;False
32460274;000081.000000.000000.000000.000000.000000;False;False;False
32460275;000081.000000.000000.000000.000000.000000;False;False;False
32460276;000081.000000.000000.000000.000000.000000;False;False;False
32460277;000081.000000.000000.000000.000000.000000;False;False;False
32460278;000081.000000.000000.000000.000000.000000;False;False;False
32460279;000081.000000.000000.000000.000000.000000;False;False;False
32460284;000081.000000.000000.000000.000000.000000;False;False;False
32460285;000081.000000.000000.000000.000000.000000;False;False;False
32460287;000081.000000.000000.000000.000000.000000;False;False;False
32460288;000081.000000.000000.000000.000000.000000;False;False;False
32460290;000081.000000.000000.000000.000000.000000;False;False;False
32460291;000081.000000.000000.000000.000000.000000;False;False;False
32460292;000081.000000.000000.000000.000000.000000;False;False;False
32460293;000081.000000.000000.000000.000000.000000;False;False;False
32460295;000081.000000.000000.000000.000000.000000;False;False;False
32460296;000081.000000.000000.000000.000000.000000;False;False;False
32460300;000081.000000.000000.000000.000000.000000;False;False;False
32771458;000081.000000.000000.000000.000000.000000;False;False;False
32771460;000081.000000.000000.000000.000000.000000;False;False;False
32771772;000081.000000.000000.000000.000000.000000;False;False;False
32774489;000081.000000.000000.000000.000000.000000;False;False;False
32774491;000081.000000.000000.000000.000000.000000;False;False;False
32774800;000081.000000.000000.000000.000000.000000;False;False;False
32774941;000081.000000.000000.000000.000000.000000;False;False;False
32774975;000081.000000.000000.000000.000000.000000;False;False;False
32777666;000081.000000.000000.000000.000000.000000;False;False;False
32779222;000081.000000.000000.000000.000000.000000;False;False;False
32779224;000081.000000.000000.000000.000000.000000;False;False;False
32779701;000081.000000.000000.000000.000000.000000;False;False;False
32779702;000081.000000.000000.000000.000000.000000;False;False;False
32779703;000081.000000.000000.000000.000000.000000;False;False;False
32779704;000081.000000.000000.000000.000000.000000;False;False;False
32779705;000081.000000.000000.000000.000000.000000;False;False;False
32779706;000081.000000.000000.000000.000000.000000;False;False;False
32779707;000081.000000.000000.000000.000000.000000;False;False;False
32779711;000081.000000.000000.000000.000000.000000;False;False;False
32779712;000081.000000.000000.000000.000000.000000;False;False;False
32779715;000081.000000.000000.000000.000000.000000;False;False;False
32779716;000081.000000.000000.000000.000000.000000;False;False;False
32779717;000081.000000.000000.000000.000000.000000;False;False;False
32779719;000081.000000.000000.000000.000000.000000;False;False;False
32779720;000081.000000.000000.000000.000000.000000;False;False;False
32779722;000081.000000.000000.000000.000000.000000;False;False;False
32779724;000081.000000.000000.000000.000000.000000;False;False;False
32779725;000081.000000.000000.000000.000000.000000;False;False;False
32779727;000081.000000.000000.000000.000000.000000;False;False;False
32779729;000081.000000.000000.000000.000000.000000;False;False;False
32779730;000081.000000.000000.000000.000000.000000;False;False;False
32779731;000081.000000.000000.000000.000000.000000;False;False;False
32779733;000081.000000.000000.000000.000000.000000;False;False;False
32779734;000081.000000.000000.000000.000000.000000;False;False;False
32779735;000081.000000.000000.000000.000000.000000;False;False;False
32779736;000081.000000.000000.000000.000000.000000;False;False;False
32779740;000081.000000.000000.000000.000000.000000;False;False;False
32779745;000081.000000.000000.000000.000000.000000;False;False;False
32779749;000081.000000.000000.000000.000000.000000;False;False;False
32779750;000081.000000.000000.000000.000000.000000;False;False;False
32779760;000081.000000.000000.000000.000000.000000;False;False;False
32779765;000081.000000.000000.000000.000000.000000;False;False;False
